"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度","source_query"
"102","982","諏訪大社下社","春宮左右片拝殿（左）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸後期","19831226","","長野県","長野県諏訪郡下諏訪町","","諏訪大社","","36.08207021000000","138.08204859000000","102-shrine"
"102","961","健御名方富命彦神別神社末社若宮八幡神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町中期","19520719","","長野県","長野県飯山市大字豊田","","健御名方富命彦神別神社","","36.92121097000000","138.37473310000000","102-shrine"
"102","919","筑摩神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町中期","19300523","","長野県","長野県松本市筑摩","","筑摩神社","","36.22631724000000","137.98255705000000","102-shrine"
"102","958","仁科神明宮","中門（前殿）","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸中期","19360918","19530331","長野県","長野県大町市社","","仁科神明宮","","36.44933526000000","137.87879476000000","102-shrine"
"102","957","仁科神明宮","本殿","国宝・重要文化財（建造物）","国宝","近世以前／神社","","江戸中期","19360918","19530331","長野県","長野県大町市社","","仁科神明宮","","36.44941622000000","137.87878033000000","102-shrine"
"102","956","若一王子神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19310119","","長野県","長野県大町市大町","","若一王子神社","","36.51588618000000","137.85358224000000","102-shrine"
"102","940","白山社奥社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19340130","","長野県","長野県飯田市大字上飯田","","白山社","","35.54914601000000","137.78774011000000","102-shrine"
"102","1006","白山神社","境内社熊野神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町前期","19370825","","長野県","長野県木曽郡大桑村大字殿","","白山神社","","35.69174638000000","137.66161007000000","102-shrine"
"102","1005","白山神社","境内社伊豆神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町前期","19370825","","長野県","長野県木曽郡大桑村大字殿","","白山神社","","35.69176078000000","137.66163475000000","102-shrine"
"102","1003","白山神社","本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町前期","19370825","","長野県","長野県木曽郡大桑村大字殿","","白山神社","","35.69177312000000","137.66165635000000","102-shrine"
"102","1004","白山神社","境内社蔵王神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町前期","19370825","","長野県","長野県木曽郡大桑村大字殿","","白山神社","","35.69179164000000","137.66168104000000","102-shrine"
"102","960","白山神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町中期","19520329","","長野県","長野県飯山市大字照岡","","白山神社","宗教法人名立神社","36.97072806000000","138.44683328000000","102-shrine"
"102","976","八幡社境内神社高良社本殿（旧八幡社本殿）","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19421222","","長野県","長野県佐久市蓬田","","八幡神社","","36.27616069000000","138.39816294000000","102-shrine"
"102","993","八幡神社","本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19300523","","長野県","長野県下伊那郡阿南町大字富草","","八幡神社","","35.36669786000000","137.79565020000000","102-shrine"
"102","994","八幡神社","摂社諏訪神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19300523","","長野県","長野県下伊那郡阿南町大字富草","","八幡神社","","35.36669810000000","137.79558069000000","102-shrine"
"102","1025","水上布奈山神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸後期","19880511","","長野県","長野県千曲市大字戸倉","","水上布奈山神社","","36.48953953000000","138.15046230000000","102-shrine"
"102","925","若宮八幡社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","桃山","19530829","","長野県","長野県松本市筑摩","","若宮八幡社","","36.22124521000000","137.98282316000000","102-shrine"
"102","1108","阿多由太神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19610607","","岐阜県","岐阜県高山市国府町木曽垣内","","阿多由多神社","","36.22122717000000","137.21807555000000","102-shrine"
"102","1106","荒城神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町前期","19090405","","岐阜県","岐阜県高山市国府町宮地","","荒城神社","","36.21887513000000","137.25962561000000","102-shrine"
"102","1057","大矢田神社","拝殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19890519","","岐阜県","岐阜県美濃市大矢田","","大矢田神社","","35.55562866000000","136.86834416000000","102-shrine"
"102","1056","大矢田神社","本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸中期","19890519","","岐阜県","岐阜県美濃市大矢田","","大矢田神社","","35.55581515000000","136.86837583000000","102-shrine"
"102","1097","久津八幡宮拝殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","桃山","19240415","","岐阜県","岐阜県下呂市萩原町上呂","","久津八幡宮","","35.88748437000000","137.21235598000000","102-shrine"
"102","1098","久津八幡宮本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町中期","19531114","","岐阜県","岐阜県下呂市萩原町上呂","","久津八幡宮","","35.88750379000000","137.21252773000000","102-shrine"
"102","1109","熊野神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19790203","","岐阜県","岐阜県高山市国府町西門前","","熊野神社","","36.22539745000000","137.24534223000000","102-shrine"
"102","1050","新長谷寺鎮守堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48528871000000","136.92352008000000","102-shrine"
"102","1058","武並神社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19890519","","岐阜県","岐阜県恵那市大井町","","武並神社","","35.45064468000000","137.42081965000000","102-shrine"
"102","1082","南宮神社","神輿舎","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36027857000000","136.52521361000000","102-shrine"
"102","1081","南宮神社","楼門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36046152000000","136.52565830000000","102-shrine"
"102","1077","南宮神社","回廊　（左回廊）","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36049544000000","136.52508086000000","102-shrine"
"102","1080","南宮神社","高舞殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36059328000000","136.52536705000000","102-shrine"
"102","1075","南宮神社","摂社南大神神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36059743000000","136.52484370000000","102-shrine"
"102","1071","南宮神社","拝殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36065664000000","136.52522372000000","102-shrine"
"102","1073","南宮神社","摂社高山神社本殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36066494000000","136.52489549000000","102-shrine"
"102","1070","南宮神社","幣殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19660611","","岐阜県","岐阜県不破郡垂井町宮代","","南宮大社","","35.36072612000000","136.52508737000000","102-shrine"
